Day,Outlook,Temperature,Humidity,Wind,Play
D25,Overcast,None,High,Strong,No
D26,Sunny,Cool,Normal,Weak,Yes
D27,Overcast,Hot,Normal,Weak,Yes
D28,Rainy,None,Normal,Weak,No
D29,Rainy,Mild,Normal,Strong,No
D30,Sunny,Hot,High,Weak,No
D1,Rainy,Hot,Normal,Weak,No
D2,Overcast,Hot,Normal,Weak,Yes
D3,None,Cool,High,Strong,No
D4,Rainy,Mild,Normal,Weak,Yes
D5,Rainy,Mild,Normal,Strong,No
D6,Rainy,Hot,High,Weak,No
D7,Sunny,Cool,High,Weak,Yes
D8,Overcast,Cool,None,Strong,Yes
D9,Sunny,Hot,High,Weak,No
D10,Sunny,Hot,Normal,Weak,Yes
D11,Sunny,Cool,Normal,Weak,Yes
D12,None,Cool,High,Strong,No
D13,Rainy,Cool,High,Weak,Yes
D14,Sunny,Mild,Normal,Weak,Yes
D15,Sunny,None,Normal,Weak,No
D16,Overcast,Cool,High,Weak,Yes
D17,Overcast,Mild,Normal,Strong,Yes
D18,Overcast,Cool,Normal,Strong,Yes
D19,Overcast,Mild,High,Weak,Yes
D20,Sunny,Cool,Normal,Weak,Yes
D21,Overcast,Cool,High,Weak,Yes
D22,Rainy,Mild,High,Strong,No
D23,Overcast,Hot,Normal,Weak,Yes
D24,None,Hot,High,Weak,No
D25,Sunny,Hot,None,Weak,No
D26,Overcast,Cool,Normal,Weak,Yes
D27,Rainy,Mild,Normal,Weak,No
D28,Sunny,Cool,High,Weak,Yes
D29,Rainy,Hot,Normal,Weak,No
D30,None,Mild,Normal,Weak,No
D31,Sunny,Mild,Normal,Strong,Yes
D1,Rainy,Cool,Normal,Strong,Yes
D2,Sunny,Hot,High,Weak,No
D3,Rainy,Hot,High,Weak,No
D4,Rainy,Cool,High,Weak,No
D5,None,Cool,Normal,Weak,Yes
D6,Sunny,Cool,High,Strong,No
D7,Sunny,Mild,Normal,Strong,Yes
D8,Overcast,Mild,Normal,Weak,Yes
D9,Sunny,Cool,Normal,Weak,Yes
D10,Overcast,Hot,Normal,Weak,Yes
D11,Rainy,Mild,High,Weak,No
D12,Sunny,Cool,Normal,Strong,Yes
D13,Rainy,Cool,Normal,Strong,Yes
D14,Rainy,Hot,Normal,Weak,No
D15,None,Cool,High,Weak,No
D16,Overcast,Hot,Normal,None,Yes
D17,Sunny,Cool,Normal,Weak,Yes
D18,Overcast,Cool,High,Strong,Yes
D19,Sunny,Mild,Normal,Strong,Yes
D20,Sunny,Hot,Normal,Weak,No
D21,Sunny,Cool,Normal,Weak,Yes
D22,Sunny,Cool,High,Weak,Yes
D23,None,Mild,Normal,Weak,Yes
D24,Sunny,Cool,Normal,Weak,Yes
D25,Sunny,Mild,Normal,Weak,Yes
D26,Rainy,Cool,Normal,Weak,Yes
D27,Rainy,Mild,Normal,Strong,No
D28,Rainy,Cool,Normal,Strong,Yes
D29,Rainy,Hot,High,Weak,No
D30,Rainy,Mild,High,Weak,No
D31,Overcast,Mild,Normal,Strong,Yes
D1,Sunny,Cool,High,Strong,No
D2,Overcast,Mild,Normal,Weak,Yes
D3,Sunny,Cool,Normal,Strong,Yes
D4,Overcast,Hot,High,Strong,No
D5,Rainy,Hot,High,Strong,No
D6,Overcast,Cool,High,Weak,Yes
D7,Rainy,Mild,High,None,No
D8,Sunny,Hot,Normal,Strong,No
D9,Sunny,Cool,Normal,Weak,Yes
D10,Overcast,Mild,Normal,Strong,Yes
D11,Overcast,Mild,None,Weak,Yes
D12,Sunny,Mild,Normal,Weak,Yes
D13,Sunny,Hot,Normal,Weak,Yes
D14,Overcast,Mild,Normal,Weak,Yes
D15,Sunny,Cool,High,Weak,Yes
D16,Sunny,Hot,None,Weak,No
D17,Overcast,Hot,High,Weak,No
D18,Sunny,Mild,High,Weak,Yes
D19,Sunny,Cool,High,Weak,Yes
D20,Overcast,Mild,High,Weak,Yes
D21,None,Hot,Normal,Weak,No
D22,Overcast,Hot,High,None,No
D23,Sunny,None,Normal,Strong,No
D24,Overcast,Mild,Normal,Strong,Yes
D25,Rainy,Mild,High,Weak,No
D26,Rainy,Hot,Normal,None,No
D27,Overcast,Hot,Normal,Strong,No
D28,Sunny,Mild,Normal,Weak,Yes
D29,Sunny,Mild,Normal,Weak,Yes
D1,Sunny,Mild,Normal,Weak,Yes
D2,Sunny,Cool,Normal,None,Yes
D3,Overcast,Mild,Normal,Strong,Yes
D4,Overcast,Hot,High,None,No
D5,Rainy,Hot,High,Weak,No
D6,Rainy,Hot,Normal,Weak,No
D7,Overcast,None,Normal,Weak,Yes
D8,Overcast,None,High,Weak,No
D9,Sunny,Hot,High,Weak,No
D10,Overcast,Hot,High,Strong,No
D11,Overcast,Cool,Normal,Weak,Yes
D12,Sunny,Cool,High,Weak,Yes
D13,Sunny,Hot,High,Strong,No
D14,Overcast,Mild,High,Weak,Yes
D15,None,Hot,Normal,Strong,No
D16,Rainy,Hot,High,Weak,No
D17,Rainy,Mild,Normal,Weak,No
D18,Sunny,Cool,Normal,None,Yes
D19,Overcast,Cool,High,Weak,Yes
D20,Sunny,Hot,Normal,Weak,No
D21,Overcast,Cool,High,Weak,Yes
D22,Overcast,Cool,Normal,Weak,Yes
D23,Sunny,Cool,High,Weak,Yes
D24,Sunny,Cool,Normal,Strong,Yes
D25,Sunny,Cool,Normal,Weak,Yes
D26,Overcast,Hot,None,Weak,No
D27,Overcast,None,Normal,Strong,Yes
D28,Sunny,Mild,Normal,Weak,Yes
D29,None,Cool,High,Strong,No
D30,Sunny,Mild,Normal,Weak,Yes
D31,Rainy,Hot,Normal,Weak,No
D1,Sunny,Cool,Normal,Weak,Yes
D2,Sunny,Cool,Normal,Strong,Yes
D3,Rainy,Mild,Normal,Weak,Yes
D4,None,Cool,Normal,Strong,Yes
D5,Overcast,Cool,None,Weak,Yes
D6,Overcast,Cool,High,Strong,Yes
D7,Overcast,Mild,None,Weak,Yes
D8,Overcast,Cool,High,Weak,Yes
D9,Sunny,None,Normal,Weak,No
D10,Overcast,Mild,Normal,Strong,Yes
D11,Overcast,Cool,Normal,None,Yes
D12,Rainy,Cool,Normal,Strong,Yes
D13,None,Mild,Normal,Weak,Yes
D14,Overcast,Hot,None,Weak,Yes
D15,Overcast,Mild,Normal,Weak,Yes
D16,Rainy,Hot,Normal,Weak,No
D17,Rainy,Cool,Normal,Weak,Yes
D18,Sunny,Hot,Normal,Weak,No
D19,Sunny,Cool,High,Strong,Yes
D20,Overcast,Cool,Normal,None,Yes
D21,Overcast,Cool,Normal,Strong,Yes
D22,Overcast,Mild,High,Weak,Yes
D23,Rainy,Mild,Normal,Weak,No
D24,Overcast,None,Normal,Strong,Yes
D25,Overcast,Hot,High,Weak,Yes
D26,Sunny,Mild,Normal,Strong,No
D27,Rainy,Cool,High,Strong,No
D28,Overcast,Cool,High,Weak,Yes
D29,Overcast,Mild,High,Weak,Yes
D30,Sunny,Cool,Normal,None,Yes
D1,None,Cool,Normal,Weak,Yes
D2,Rainy,Cool,High,Strong,No
D3,Sunny,Hot,None,Strong,No
D4,Rainy,Hot,Normal,Weak,No
D5,Rainy,Cool,High,Weak,Yes
D6,Overcast,Cool,High,Strong,Yes
D7,Rainy,Cool,High,Weak,No
D8,Overcast,Cool,High,Weak,Yes
D9,None,Mild,High,Weak,No
D10,Rainy,Cool,High,Strong,No
D11,Overcast,Mild,High,Weak,Yes
D12,Rainy,Cool,None,Strong,No
D13,Sunny,Cool,High,Weak,Yes
D14,Sunny,Hot,High,Weak,No
D15,Rainy,Cool,Normal,Strong,No
D16,Overcast,Cool,Normal,Weak,Yes
D17,Sunny,Hot,Normal,Weak,Yes
D18,Sunny,Cool,Normal,Weak,Yes
D19,Sunny,Cool,Normal,Weak,Yes
D20,Rainy,Mild,Normal,Weak,No
D21,Rainy,Cool,Normal,Weak,Yes
D22,Rainy,Cool,Normal,Weak,Yes
D23,Sunny,Cool,High,Strong,Yes
D24,Sunny,Mild,Normal,Weak,Yes
D25,Sunny,Hot,High,Weak,No
D26,Sunny,Hot,High,Weak,No
D27,Overcast,Hot,Normal,Weak,Yes
D28,Overcast,Hot,Normal,Weak,Yes
D29,Overcast,Mild,Normal,Weak,Yes
D30,Sunny,Mild,High,Strong,No
D31,Rainy,Mild,Normal,Weak,No
D1,Rainy,Cool,Normal,Weak,Yes
D2,Rainy,Cool,High,None,No
D3,Overcast,Cool,High,Weak,Yes
D4,Overcast,Mild,High,Strong,No
D5,Rainy,Cool,Normal,Weak,Yes
D6,Overcast,Cool,Normal,Weak,Yes
D7,Rainy,Cool,High,Weak,Yes
D8,Overcast,Cool,Normal,Weak,Yes
D9,Rainy,Cool,Normal,Weak,Yes
D10,Sunny,Cool,High,Strong,Yes
D11,Rainy,Cool,Normal,Weak,Yes
D12,Overcast,Mild,High,Weak,Yes
D13,Overcast,Cool,High,Weak,Yes
D14,Overcast,Cool,High,Weak,Yes
D15,Sunny,Cool,Normal,Strong,Yes
D16,Sunny,Hot,Normal,Weak,Yes
D17,Overcast,None,High,Strong,No
D18,Overcast,Mild,High,Weak,Yes
D19,Rainy,Cool,Normal,Strong,Yes
D20,Overcast,Cool,High,Weak,Yes
D21,Sunny,Mild,Normal,None,Yes
D22,Sunny,Cool,High,Weak,Yes
D23,Overcast,Hot,High,Weak,Yes
D24,Sunny,Cool,Normal,Weak,Yes
D25,Sunny,Hot,Normal,Strong,No
D26,Sunny,Hot,None,Weak,No
D27,Rainy,Mild,High,Strong,No
D28,Sunny,Cool,Normal,Strong,Yes
D29,Rainy,Cool,Normal,Weak,Yes
D30,Rainy,Cool,High,None,No
D1,Overcast,Mild,Normal,Weak,Yes
D2,Overcast,Hot,High,None,No
D3,None,None,Normal,Strong,No
D4,Overcast,Mild,High,Weak,Yes
D5,Rainy,None,Normal,Strong,No
D6,Overcast,Cool,High,None,Yes
D7,Sunny,Mild,High,Strong,No
D8,None,Cool,Normal,Strong,Yes
D9,Sunny,Cool,Normal,Weak,Yes
D10,Overcast,Cool,Normal,None,Yes
D11,Rainy,Hot,None,Strong,No
D12,Rainy,Cool,High,Weak,Yes
D13,Sunny,Cool,High,Weak,Yes
D14,Rainy,Mild,None,Weak,No
D15,Overcast,Hot,Normal,Strong,Yes
D16,Overcast,Cool,Normal,Strong,Yes
D17,Sunny,Mild,Normal,Weak,Yes
D18,Rainy,Hot,Normal,Strong,No
D19,Overcast,Mild,High,Weak,Yes
D20,Sunny,Hot,High,Weak,No
D21,Sunny,Mild,Normal,Weak,Yes
D22,Rainy,Mild,Normal,Weak,No
D23,Sunny,Hot,Normal,Strong,No
D24,Sunny,Hot,Normal,Weak,No
D25,Sunny,Mild,Normal,Weak,Yes
D26,Overcast,Hot,Normal,Weak,Yes
D27,Rainy,Hot,Normal,Strong,No
D28,Rainy,Mild,Normal,Strong,No
D29,Overcast,Cool,Normal,Weak,Yes
D30,Overcast,Cool,Normal,Weak,Yes
D31,Rainy,Cool,High,Weak,No
D1,Overcast,Cool,High,Weak,Yes
D2,None,Hot,High,Weak,No
D3,Rainy,Mild,Normal,Strong,No
D4,Overcast,Cool,High,Weak,Yes
D5,Overcast,Hot,High,Weak,Yes
D6,Rainy,Hot,Normal,Weak,No
D7,Rainy,Mild,High,Weak,No
D8,Rainy,Cool,Normal,Weak,Yes
D9,Sunny,Cool,Normal,Weak,Yes
D10,Overcast,Mild,High,Weak,Yes
D11,Overcast,Cool,High,Weak,Yes
D12,Sunny,Mild,Normal,Weak,Yes
D13,Rainy,Cool,Normal,Weak,Yes
D14,Overcast,Cool,Normal,Strong,Yes
D15,Overcast,Mild,Normal,Strong,Yes
D16,Sunny,Cool,Normal,Weak,Yes
D17,Sunny,Cool,High,Weak,Yes
D18,Overcast,Cool,Normal,Weak,Yes
D19,Overcast,Mild,Normal,Weak,Yes
D20,Rainy,Mild,High,Weak,No
D21,Rainy,Mild,High,Weak,No
D22,Sunny,Hot,Normal,Weak,No
D23,Rainy,None,Normal,Weak,No
D24,Rainy,Cool,High,Weak,Yes
D25,Rainy,Hot,Normal,Weak,No
D26,Overcast,Mild,High,Weak,Yes
D27,Rainy,Cool,None,Weak,Yes
D28,Sunny,Mild,Normal,Weak,Yes
D29,Rainy,Mild,High,Weak,No
D30,Sunny,Mild,None,Weak,No
D31,Sunny,Hot,High,Weak,No
D1,None,Cool,Normal,Strong,No
D2,Overcast,Cool,Normal,Weak,Yes
D3,Rainy,Mild,Normal,Weak,No
D4,Sunny,Cool,Normal,Weak,Yes
D5,Sunny,None,High,Weak,No
D6,Overcast,None,High,Strong,No
D7,Sunny,Mild,Normal,Weak,Yes
D8,Overcast,Cool,Normal,Weak,Yes
D9,Overcast,Cool,Normal,Weak,Yes
D10,Overcast,None,Normal,Weak,Yes
D11,None,Hot,High,Strong,No
D12,Sunny,Mild,Normal,Strong,Yes
D13,Overcast,Cool,Normal,Weak,Yes
D14,Sunny,Hot,Normal,Weak,Yes
D15,Sunny,Hot,High,Strong,No
D16,Overcast,Hot,Normal,Weak,Yes
D17,Rainy,Mild,None,Weak,No
D18,Sunny,Cool,High,Strong,No
D19,None,Cool,Normal,Weak,Yes
D20,Overcast,Cool,High,Weak,Yes
D21,Rainy,Mild,None,Weak,No
D22,Overcast,Mild,Normal,Weak,Yes
D23,Overcast,Mild,Normal,Strong,Yes
D24,Rainy,Cool,Normal,Strong,No
D25,Rainy,Cool,Normal,Strong,No
D26,Sunny,Cool,High,Weak,Yes
D27,Sunny,None,High,Weak,No
D28,Sunny,Cool,Normal,Weak,Yes
D29,Sunny,Mild,Normal,Weak,Yes
D30,Rainy,Mild,Normal,Weak,Yes
D1,Rainy,Cool,High,Weak,No
D2,Rainy,Cool,High,Weak,No
D3,Overcast,Mild,High,Strong,Yes
D4,Sunny,Cool,High,Weak,Yes
D5,Sunny,Cool,Normal,None,Yes
D6,Sunny,Cool,Normal,Weak,Yes
D7,Rainy,Cool,Normal,Weak,Yes
D8,Rainy,Hot,High,Weak,No
D9,Rainy,Hot,Normal,Weak,No
D10,Sunny,Hot,Normal,Weak,Yes
D11,Overcast,Mild,Normal,Strong,Yes
D12,Sunny,Cool,Normal,None,Yes
D13,Overcast,Mild,High,Strong,Yes
D14,Rainy,Mild,High,Weak,No
D15,Sunny,Cool,Normal,Strong,Yes
D16,Overcast,Mild,Normal,Weak,Yes
D17,Overcast,Mild,High,Weak,Yes
D18,Overcast,Hot,High,Weak,No
D19,Sunny,Cool,Normal,None,Yes
D20,Overcast,Mild,High,Weak,Yes
D21,Rainy,Mild,Normal,Weak,No
D22,Overcast,Mild,Normal,Weak,Yes
D23,Rainy,Hot,Normal,Weak,No
D24,Rainy,Cool,Normal,Strong,Yes
D25,Overcast,Hot,None,Weak,Yes
D26,None,Cool,Normal,Strong,Yes
D27,Rainy,Hot,High,Weak,No
D28,Overcast,Cool,Normal,Strong,Yes
D29,Overcast,Mild,Normal,Strong,Yes
D30,Rainy,Mild,High,Weak,No
D31,Sunny,Cool,Normal,Weak,Yes
D1,None,Cool,Normal,Weak,Yes
D2,Sunny,Mild,High,Strong,No
D3,Overcast,Hot,High,Strong,No
D4,Rainy,Hot,Normal,Weak,No
D5,Sunny,Hot,High,Weak,No
D6,Overcast,Mild,Normal,Strong,Yes
D7,Rainy,Mild,Normal,Strong,No
D8,Sunny,Mild,High,Weak,Yes
D9,Overcast,Mild,High,Strong,Yes
D10,Sunny,Mild,High,Weak,No
D11,Sunny,Cool,None,None,Yes
D12,Rainy,Cool,High,Weak,Yes
D13,Overcast,Cool,Normal,Weak,Yes
D14,Rainy,Mild,Normal,Strong,No
D15,Sunny,Cool,Normal,None,Yes
D16,Overcast,Mild,Normal,None,Yes
D17,Overcast,Cool,Normal,Weak,Yes
D18,Sunny,Cool,Normal,Weak,Yes
D19,Sunny,Mild,High,None,No
D20,Overcast,Cool,Normal,Weak,Yes
D21,None,Cool,Normal,Weak,Yes
D22,Overcast,Cool,Normal,Strong,Yes
D23,Sunny,Mild,Normal,Weak,Yes
D24,Rainy,Mild,High,Weak,No
D25,Sunny,Hot,High,Strong,No
D26,Rainy,Cool,Normal,Weak,Yes
D27,Sunny,Cool,Normal,Weak,Yes
D28,Sunny,Mild,High,Weak,No
D29,Overcast,Hot,Normal,Strong,No
D30,Sunny,Mild,Normal,Weak,Yes
D1,Sunny,Cool,High,Strong,Yes
D2,Rainy,Mild,Normal,Weak,Yes
D3,Overcast,Cool,Normal,Strong,Yes
D4,Rainy,Cool,High,Strong,No
D5,Sunny,Hot,Normal,Weak,Yes
D6,Overcast,Cool,Normal,Weak,Yes
D7,Rainy,Mild,Normal,None,No
D8,Overcast,Cool,High,None,Yes
D9,Rainy,Mild,Normal,Strong,No
D10,Rainy,Hot,Normal,Weak,No
D11,Overcast,Cool,High,Weak,Yes
D12,Overcast,Mild,Normal,Strong,Yes
D13,None,Cool,Normal,Weak,Yes
D14,Sunny,Hot,High,None,No
D15,Overcast,Mild,Normal,Strong,Yes
D16,Sunny,Mild,Normal,Weak,Yes
D17,Rainy,Mild,Normal,None,No
D18,Sunny,Hot,Normal,Weak,Yes
D19,Overcast,Hot,Normal,Weak,Yes
D20,Rainy,Mild,High,Weak,No
D21,Sunny,Mild,Normal,Weak,Yes
D22,Overcast,Cool,High,Weak,Yes
D23,Sunny,Cool,Normal,Weak,Yes
D24,Rainy,Cool,None,Weak,Yes
D25,Rainy,Hot,Normal,Weak,No
D26,Overcast,Mild,High,Strong,Yes
D27,Overcast,Cool,Normal,Weak,Yes
D28,Sunny,Hot,None,Weak,No
D29,Sunny,Mild,Normal,Strong,No
D30,Rainy,Mild,High,Weak,No
D31,Rainy,Mild,Normal,Weak,No
D1,Rainy,Cool,High,None,No
D2,Rainy,Hot,High,Weak,No
D3,Sunny,Mild,Normal,Weak,Yes
D4,Overcast,None,Normal,Strong,No
D5,Overcast,Mild,Normal,Weak,Yes
D6,Overcast,Hot,Normal,Weak,Yes
D7,Rainy,None,Normal,Weak,No
D8,Rainy,Hot,High,Strong,No
D9,Rainy,Hot,Normal,None,No
D10,Overcast,Mild,Normal,Weak,Yes
D11,Overcast,Hot,Normal,Weak,Yes
D12,Sunny,Cool,Normal,Strong,Yes
D13,Rainy,None,High,Weak,No
D14,Overcast,Hot,High,Strong,No
D15,Sunny,Cool,Normal,Weak,Yes
D16,Overcast,Cool,Normal,Weak,Yes
D17,Overcast,Mild,Normal,Strong,Yes
D18,Overcast,Cool,Normal,Weak,Yes
D19,Sunny,Cool,High,None,No
D20,Rainy,Hot,High,Weak,No
D21,Overcast,Hot,High,Weak,Yes
D22,Sunny,Hot,High,Weak,No
D23,Overcast,Cool,Normal,Strong,Yes
D24,Sunny,Hot,High,Strong,No
D25,Overcast,Cool,Normal,Weak,Yes
D26,Overcast,Cool,High,Weak,Yes
D27,Sunny,Cool,High,Weak,Yes
D28,Rainy,Mild,Normal,Weak,No
D29,Rainy,Mild,High,Weak,No
D30,Overcast,Cool,High,Strong,Yes
D31,Overcast,Mild,Normal,Weak,Yes
D1,Sunny,Cool,Normal,Weak,Yes
D2,Overcast,Hot,Normal,Weak,Yes
D3,Sunny,Mild,High,Weak,Yes
D4,Sunny,Cool,Normal,Weak,Yes
D5,Rainy,Mild,Normal,Weak,No
D6,Rainy,Mild,High,Strong,No
D7,Rainy,Cool,Normal,Weak,Yes
D8,Overcast,Cool,Normal,Strong,Yes
D9,Rainy,Mild,Normal,Weak,No
D10,Sunny,Mild,None,Weak,Yes
D11,Rainy,Cool,High,None,No
D12,Rainy,Mild,Normal,Weak,No
D13,Rainy,Mild,None,Weak,No
D14,Rainy,Cool,High,Strong,No
D15,Overcast,Hot,None,None,No
D16,Rainy,Hot,High,Weak,No
D17,Sunny,Cool,None,Strong,No
D18,Sunny,Hot,High,Strong,No
D19,Sunny,Mild,Normal,Strong,Yes
D20,Sunny,Cool,Normal,Weak,Yes
D21,Rainy,Hot,High,Strong,No
D22,Overcast,Hot,Normal,Strong,No
D23,Overcast,Hot,None,Weak,No
D24,Rainy,Hot,None,Weak,No
D25,Overcast,Hot,None,Strong,No
D26,Rainy,Cool,Normal,Weak,Yes
D27,Sunny,Hot,High,Strong,No
D28,Overcast,None,High,Weak,Yes
D1,Sunny,Mild,High,Weak,Yes
D2,Sunny,Mild,Normal,Strong,No
D3,Sunny,Mild,Normal,Weak,Yes
D4,Rainy,Mild,Normal,Strong,No
D5,Rainy,Hot,High,Weak,No
D6,Rainy,Mild,Normal,Weak,Yes
D7,Overcast,Mild,Normal,Weak,Yes
D8,None,Cool,Normal,Weak,Yes
D9,Sunny,Cool,Normal,Weak,Yes
D10,None,Hot,High,Weak,No
D11,Overcast,Hot,Normal,Strong,Yes
D12,Sunny,Mild,Normal,Weak,Yes
D13,Rainy,None,Normal,Weak,No
D14,Rainy,Cool,High,Weak,Yes
D15,Rainy,Cool,Normal,Strong,Yes
D16,Rainy,Mild,Normal,Weak,Yes
D17,Rainy,Mild,Normal,Weak,Yes
D18,Sunny,Hot,Normal,None,No
D19,Overcast,Cool,High,Weak,Yes
D20,Overcast,Mild,High,Strong,Yes
D21,Sunny,Cool,Normal,None,Yes
D22,Sunny,Hot,Normal,Weak,Yes
D23,Sunny,Cool,High,Weak,Yes
D24,Rainy,Mild,Normal,Weak,Yes
D25,Rainy,Mild,None,Weak,No
D26,Overcast,Cool,Normal,Weak,Yes
D27,Rainy,Mild,Normal,Weak,Yes
D28,Overcast,Mild,Normal,Weak,Yes
D29,Sunny,Mild,Normal,Strong,Yes
D30,Overcast,Cool,High,Weak,Yes
D31,Sunny,Hot,Normal,Weak,No
D1,Rainy,Mild,High,Weak,No
D2,Overcast,Mild,Normal,Strong,Yes
D3,Sunny,Cool,Normal,Weak,Yes
D4,Sunny,Mild,Normal,Weak,Yes
D5,Overcast,Mild,Normal,Weak,Yes
D6,Rainy,Cool,High,Weak,No
D7,Overcast,Mild,High,Weak,Yes
D8,Sunny,Cool,Normal,Weak,Yes
D9,None,Mild,Normal,Weak,Yes
D10,Overcast,Cool,High,Weak,Yes
D11,Sunny,Cool,High,Weak,Yes
D12,None,Mild,Normal,Weak,No
D13,Sunny,Mild,Normal,None,Yes
D14,Sunny,Cool,Normal,Weak,Yes
D15,Overcast,Cool,High,Weak,Yes
D16,Sunny,Hot,High,Weak,No
D17,Rainy,Mild,Normal,None,No
D18,Sunny,Cool,Normal,Weak,Yes
D19,Rainy,Mild,Normal,Weak,No
D20,Overcast,Hot,Normal,Strong,Yes
D21,Rainy,Cool,High,Weak,No
D22,Sunny,Cool,High,Strong,Yes
D23,Sunny,Hot,Normal,Weak,Yes
D24,Overcast,Cool,Normal,Weak,Yes
D25,Rainy,Cool,Normal,Weak,Yes
D26,Overcast,Hot,High,Weak,Yes
D27,Rainy,None,Normal,Weak,No
D28,Sunny,Mild,Normal,Weak,Yes
D29,Overcast,Cool,Normal,Weak,Yes
D30,Rainy,Hot,High,Weak,No
D1,Overcast,Mild,Normal,Weak,Yes
D2,Rainy,Cool,High,Weak,No
D3,Sunny,Cool,Normal,Strong,Yes
D4,Rainy,Mild,Normal,Weak,Yes
D5,Overcast,Cool,Normal,None,Yes
D6,Sunny,Cool,Normal,Weak,Yes
D7,Sunny,Cool,Normal,Weak,Yes
D8,Overcast,Mild,High,Strong,No
D9,Sunny,Cool,High,Weak,Yes
D10,Sunny,None,Normal,Weak,Yes
D11,Overcast,Cool,Normal,Strong,Yes
D12,Overcast,Hot,High,Weak,Yes
D13,Sunny,Cool,High,None,Yes
D14,Rainy,Mild,High,Weak,No
D15,Overcast,Cool,Normal,Strong,Yes
D16,Sunny,Hot,None,Weak,No
D17,Rainy,Hot,Normal,Weak,No
D18,Rainy,Mild,Normal,Weak,No
D19,Overcast,Mild,High,Strong,Yes
D20,Rainy,Hot,Normal,Strong,No
D21,Overcast,Mild,Normal,Weak,Yes
D22,Sunny,Mild,Normal,Weak,Yes
D23,Overcast,Hot,High,Weak,No
D24,Sunny,Mild,Normal,Strong,Yes
D25,Sunny,Cool,High,Strong,Yes
D26,Rainy,Hot,Normal,Strong,No
D27,Sunny,Hot,High,Weak,No
D28,Sunny,Cool,Normal,Weak,Yes
D29,Sunny,Cool,High,Weak,Yes
D30,Sunny,Cool,Normal,Weak,Yes
D31,Rainy,Hot,Normal,Weak,No
D1,Rainy,Cool,Normal,Weak,Yes
D2,Overcast,Hot,Normal,Strong,Yes
D3,Sunny,Cool,Normal,Weak,Yes
D4,Overcast,Cool,Normal,Weak,Yes
D5,Overcast,Cool,Normal,Strong,Yes
D6,Rainy,Mild,None,Strong,No
D7,Overcast,Mild,High,Strong,Yes
D8,Rainy,Cool,Normal,Weak,Yes
D9,Overcast,Cool,High,Weak,Yes
D10,Rainy,Mild,Normal,Weak,Yes
D11,Rainy,Hot,High,Strong,No
D12,Rainy,Hot,High,Weak,No
D13,Sunny,Hot,Normal,Strong,No
D14,Rainy,Hot,High,Strong,No
D15,Rainy,None,Normal,Weak,No
D16,Overcast,Cool,Normal,Weak,Yes
D17,Rainy,Cool,Normal,Strong,Yes
D18,Rainy,Hot,Normal,Strong,No
D19,Overcast,Hot,High,Strong,No
D20,Rainy,Cool,Normal,Weak,Yes
D21,Overcast,Mild,High,None,Yes
D22,Rainy,Mild,Normal,Weak,No
D23,Sunny,Mild,High,Weak,Yes
D24,Overcast,Cool,High,Strong,Yes
D25,Overcast,Hot,High,Strong,No
D26,Rainy,Mild,Normal,Weak,No
D27,Overcast,Cool,Normal,Weak,Yes
D28,Overcast,None,Normal,Strong,Yes
D29,Overcast,Mild,Normal,Weak,Yes
D30,Overcast,Mild,Normal,Weak,Yes
D1,Sunny,Cool,Normal,Weak,Yes
D2,Sunny,Cool,High,Weak,Yes
D3,None,Cool,Normal,Strong,Yes
D4,None,Cool,High,Weak,Yes
D5,Overcast,Mild,High,Strong,No
D6,Sunny,Hot,Normal,Strong,No
D7,Overcast,Cool,Normal,Weak,Yes
D8,Sunny,Hot,High,Weak,No
D9,Overcast,Cool,High,Strong,Yes
D10,Overcast,Hot,High,Strong,No
D11,Overcast,Hot,Normal,Weak,Yes
D12,Overcast,Hot,Normal,Weak,Yes
D13,Rainy,Mild,Normal,Weak,No
D14,Sunny,Cool,Normal,None,Yes
D15,Rainy,Cool,High,Weak,Yes
D16,Rainy,Hot,Normal,Weak,No
D17,Sunny,Cool,Normal,Strong,Yes
D18,Rainy,Hot,Normal,Weak,No
D19,Rainy,Mild,High,Weak,No
D20,Rainy,Cool,Normal,Strong,Yes
D21,Sunny,Cool,High,Strong,Yes
D22,Sunny,Hot,Normal,Weak,No
D23,None,Mild,Normal,Strong,No
D24,Overcast,Cool,Normal,Strong,Yes
D25,Rainy,Hot,Normal,Weak,No
D26,Rainy,Hot,Normal,Weak,No
D27,Overcast,Cool,Normal,Weak,Yes
D28,Sunny,None,High,Weak,No
D29,Sunny,Hot,High,Strong,No
D30,Rainy,Cool,Normal,Weak,Yes
D31,Overcast,Mild,Normal,None,Yes
D1,Rainy,Cool,Normal,Strong,Yes
D2,Sunny,Mild,High,Weak,Yes
D3,Sunny,Cool,High,Weak,Yes
D4,Sunny,Mild,Normal,Weak,Yes
D5,Overcast,Hot,High,None,No
D6,None,Cool,Normal,Weak,Yes
D7,Rainy,Mild,Normal,Weak,Yes
D8,Rainy,None,Normal,Strong,No
D9,Sunny,Cool,Normal,Weak,Yes
D10,None,Mild,None,Weak,No
D11,Rainy,None,Normal,Weak,No
D12,Overcast,Mild,High,Weak,Yes
D13,Rainy,Mild,Normal,Weak,Yes
D14,Overcast,Cool,Normal,Weak,Yes
D15,Overcast,Mild,Normal,Weak,Yes
D16,Sunny,Cool,Normal,Weak,Yes
D17,Overcast,Mild,Normal,Weak,Yes
D18,Sunny,Cool,Normal,Weak,Yes
D19,Rainy,Mild,High,Weak,No
